Round:2; max power:1382.62; sample size:159; Yaw:210.5; Pitch: 21.9
Round:2920; max power:1913.71; sample size:166; Yaw:158.6; Pitch: 0.5
Round:2922; max power:1904.15; sample size:169; Yaw:158.5; Pitch: 0.4
Round:2924; max power:1796.09; sample size:171; Yaw:158.2; Pitch: 0.4
Round:2926; max power:2006.33; sample size:173; Yaw:158.7; Pitch: 0.3
Round:2928; max power:2128.01; sample size:170; Yaw:158.6; Pitch: 0.6
Round:2930; max power:1648.64; sample size:176; Yaw:158; Pitch: 0.7
Round:2932; max power:1436.92; sample size:173; Yaw:28; Pitch: 176.2
Round:2934; max power:1310.32; sample size:169; Yaw:3.4; Pitch: 38
Round:2936; max power:1078.98; sample size:168; Yaw:3.3; Pitch: 169.9
Round:2938; max power:1097.58; sample size:171; Yaw:3.2; Pitch: 170
Round:2940; max power:1086.35; sample size:177; Yaw:273.5; Pitch: 176.2
Round:2942; max power:1203.95; sample size:171; Yaw:274.3; Pitch: 23.1
Round:2944; max power:1203.49; sample size:168; Yaw:273.4; Pitch: 151.1
Round:2946; max power:1367.13; sample size:169; Yaw:273; Pitch: 151
Round:2948; max power:1364.85; sample size:164; Yaw:272.9; Pitch: 150.9
Round:2950; max power:1110.23; sample size:163; Yaw:254.2; Pitch: 176.6
Round:2952; max power:1029.85; sample size:168; Yaw:254; Pitch: 176.6
Round:2954; max power:993.286; sample size:170; Yaw:5.1; Pitch: 169.4
Round:2956; max power:1095.77; sample size:168; Yaw:4.9; Pitch: 169.4
Round:2958; max power:1251.49; sample size:160; Yaw:99; Pitch: 3
Round:2960; max power:1358.66; sample size:157; Yaw:275.5; Pitch: 176.6
Round:2962; max power:1530.68; sample size:159; Yaw:276.1; Pitch: 176.5
Round:2964; max power:1622.73; sample size:160; Yaw:275.8; Pitch: 176.3
Round:2966; max power:1861.65; sample size:161; Yaw:275.7; Pitch: 176.8
Round:2968; max power:1837.04; sample size:160; Yaw:275.5; Pitch: 176.6
Round:2970; max power:1711.71; sample size:162; Yaw:275.5; Pitch: 176.4
Round:2972; max power:1922.66; sample size:161; Yaw:275.3; Pitch: 176.5
Round:2974; max power:1760.44; sample size:160; Yaw:275.5; Pitch: 176.6
Round:2976; max power:2002.09; sample size:162; Yaw:275; Pitch: 176.8
Round:2978; max power:1704.6; sample size:245; Yaw:275.1; Pitch: 176.7
Round:2980; max power:1691.43; sample size:164; Yaw:273.8; Pitch: 176.8
Round:2982; max power:1822.71; sample size:160; Yaw:32.2; Pitch: 13.5
Round:2984; max power:1879.54; sample size:158; Yaw:274.1; Pitch: 176.8
Round:2986; max power:1852.38; sample size:157; Yaw:32.3; Pitch: 13.5
Round:2988; max power:1973.64; sample size:157; Yaw:275.3; Pitch: 176.9
Round:2990; max power:2137.9; sample size:156; Yaw:275.1; Pitch: 176.9
Round:2992; max power:1681.7; sample size:154; Yaw:275; Pitch: 176.9
Round:2994; max power:1658.25; sample size:155; Yaw:274.9; Pitch: 176.9
Round:2996; max power:1806.75; sample size:156; Yaw:274.9; Pitch: 176.9
Round:2998; max power:1582.88; sample size:156; Yaw:274.9; Pitch: 176.5
Round:3000; max power:1857.3; sample size:157; Yaw:275.5; Pitch: 176.6
Round:3002; max power:1778.25; sample size:160; Yaw:275.4; Pitch: 176.7
Round:3004; max power:1947.08; sample size:165; Yaw:275.2; Pitch: 176.9
Round:3006; max power:1710.29; sample size:167; Yaw:275; Pitch: 176.9
Round:3008; max power:1463.88; sample size:166; Yaw:274.9; Pitch: 176.3
Round:3010; max power:1564.59; sample size:243; Yaw:275.5; Pitch: 176.7
Round:3012; max power:1573.19; sample size:165; Yaw:27.1; Pitch: 163.7
Round:3014; max power:1710.91; sample size:163; Yaw:27.2; Pitch: 176.3
Round:3016; max power:1419.78; sample size:161; Yaw:27.3; Pitch: 176.7
Round:3018; max power:1191.69; sample size:160; Yaw:230.5; Pitch: 176.2
Round:3020; max power:1192.33; sample size:160; Yaw:230.9; Pitch: 4.9
Round:3022; max power:1735.59; sample size:155; Yaw:26.5; Pitch: 176.3
Round:3024; max power:1556.05; sample size:243; Yaw:26.8; Pitch: 176.5
Round:3026; max power:1431.39; sample size:156; Yaw:11.9; Pitch: 2.3
Round:3028; max power:1628.07; sample size:160; Yaw:298.4; Pitch: 11.5
Round:3030; max power:1906.93; sample size:164; Yaw:332.6; Pitch: 127.5
Round:3032; max power:2109.87; sample size:165; Yaw:332.6; Pitch: 49.5
Round:3034; max power:1966.7; sample size:164; Yaw:298.7; Pitch: 174.1
Round:3036; max power:2055.91; sample size:165; Yaw:298.6; Pitch: 174
Round:3038; max power:2029.26; sample size:168; Yaw:298.5; Pitch: 174.2
Round:3040; max power:2026.51; sample size:168; Yaw:298.6; Pitch: 174.2
Round:3042; max power:2042.16; sample size:163; Yaw:282; Pitch: 174.1
Round:3044; max power:2088.07; sample size:160; Yaw:298.5; Pitch: 174.2
Round:3046; max power:1887.07; sample size:160; Yaw:298.5; Pitch: 174.3
Round:3048; max power:1796.77; sample size:160; Yaw:8.1; Pitch: 124.7
Round:3050; max power:2133.15; sample size:159; Yaw:78.9; Pitch: 178
Round:3052; max power:2309.49; sample size:164; Yaw:8.3; Pitch: 127.3
Round:3054; max power:2685.9; sample size:158; Yaw:8.6; Pitch: 127.3
Round:3056; max power:3588.01; sample size:163; Yaw:8.6; Pitch: 127.2
Round:3058; max power:3422.65; sample size:160; Yaw:150; Pitch: 82.6
Round:3060; max power:3607.12; sample size:162; Yaw:8.1; Pitch: 49.8
Round:3062; max power:3482.13; sample size:163; Yaw:7.9; Pitch: 126.9
Round:3064; max power:3438.9; sample size:165; Yaw:333.3; Pitch: 161.4
Round:3066; max power:3616.85; sample size:163; Yaw:333.3; Pitch: 161.5
Round:3068; max power:3304.27; sample size:159; Yaw:299.3; Pitch: 173.3
Round:3070; max power:3831.65; sample size:159; Yaw:333.2; Pitch: 101.4
Round:3072; max power:3524.92; sample size:157; Yaw:298.9; Pitch: 173.2
Round:3074; max power:3338.44; sample size:157; Yaw:299.1; Pitch: 173.1
Round:3076; max power:3320.24; sample size:157; Yaw:299.5; Pitch: 173
Round:3078; max power:3350.83; sample size:163; Yaw:299.5; Pitch: 172.9
Round:3080; max power:3501.56; sample size:165; Yaw:299.4; Pitch: 173.1
Round:3082; max power:3185.06; sample size:163; Yaw:299; Pitch: 173
Round:3084; max power:3292.72; sample size:163; Yaw:299.2; Pitch: 173.4
Round:3086; max power:2871.08; sample size:168; Yaw:299.3; Pitch: 59.9
Round:3088; max power:1839.64; sample size:166; Yaw:299.8; Pitch: 11.4
Round:3090; max power:1420.88; sample size:165; Yaw:299.8; Pitch: -1
Round:3092; max power:1185.48; sample size:167; Yaw:300.1; Pitch: -1
Round:3094; max power:1170.51; sample size:173; Yaw:8.1; Pitch: 0.8
Round:3096; max power:897.948; sample size:173; Yaw:207.7; Pitch: 120
Round:3098; max power:1036.93; sample size:172; Yaw:347.1; Pitch: 161.8
Round:3100; max power:1033.42; sample size:179; Yaw:345.6; Pitch: 21.3
Round:3102; max power:1157.92; sample size:176; Yaw:345.7; Pitch: 45.1
Round:3104; max power:1651.68; sample size:173; Yaw:345.6; Pitch: 9.8
Round:3106; max power:1487.94; sample size:178; Yaw:10.1; Pitch: 89.3
Round:3108; max power:1408.42; sample size:173; Yaw:9.9; Pitch: 88.5
Round:3110; max power:1612.48; sample size:173; Yaw:345.3; Pitch: 45.3
Round:3112; max power:1951.97; sample size:170; Yaw:337.8; Pitch: 144.2
Round:3114; max power:1700.13; sample size:170; Yaw:348.9; Pitch: 100.2
Round:3116; max power:2599.98; sample size:168; Yaw:349.4; Pitch: 100.1
Round:3118; max power:2388.13; sample size:170; Yaw:349.7; Pitch: 130.6
Round:3120; max power:3387.57; sample size:170; Yaw:350.1; Pitch: 76.1
Round:3122; max power:3208.04; sample size:167; Yaw:350.3; Pitch: 75.5
Round:3124; max power:3906.89; sample size:163; Yaw:19.2; Pitch: 93.6
Round:3126; max power:3554.97; sample size:171; Yaw:349; Pitch: 134.3
Round:3128; max power:3225.26; sample size:111; Yaw:348; Pitch: 133.1
Round:3130; max power:3201.43; sample size:123; Yaw:314.4; Pitch: 31.3
Round:3132; max power:3774.94; sample size:135; Yaw:314.2; Pitch: 31.6
Round:3134; max power:5087.1; sample size:150; Yaw:313.9; Pitch: 31.7
Round:3136; max power:4810.95; sample size:163; Yaw:313.6; Pitch: 31.8
Round:3138; max power:9607.31; sample size:102; Yaw:307.1; Pitch: 80.8
Round:3140; max power:7280.13; sample size:110; Yaw:135.5; Pitch: 102
Round:3142; max power:7898.96; sample size:117; Yaw:137.7; Pitch: 104.6
Round:3144; max power:5950.81; sample size:133; Yaw:138.6; Pitch: 105.5
Round:3146; max power:6537.84; sample size:102; Yaw:323; Pitch: 102.7
Round:3148; max power:5763.88; sample size:102; Yaw:273.7; Pitch: 89.5
Round:3150; max power:4936.12; sample size:120; Yaw:277.5; Pitch: 90.4
Round:3152; max power:4979.4; sample size:144; Yaw:322.4; Pitch: 95
Round:3154; max power:5529.78; sample size:149; Yaw:322.7; Pitch: 91.8
Round:3156; max power:5606.02; sample size:156; Yaw:321.3; Pitch: 90.9
Round:3158; max power:4292.15; sample size:158; Yaw:128.8; Pitch: 98.8
Round:3160; max power:8957.05; sample size:102; Yaw:336.8; Pitch: 101.6
Round:3162; max power:9558.93; sample size:102; Yaw:351.9; Pitch: 92.7
Round:3164; max power:11548.9; sample size:105; Yaw:351.5; Pitch: 94.7
Round:3166; max power:10393; sample size:119; Yaw:347.9; Pitch: 97.8
Round:3168; max power:9681.02; sample size:129; Yaw:347.4; Pitch: 98.1
Round:3170; max power:9791.1; sample size:148; Yaw:337; Pitch: 110
Round:3172; max power:9111.94; sample size:164; Yaw:334.8; Pitch: 110.7
Round:3174; max power:5371.81; sample size:194; Yaw:339.2; Pitch: 115.4
Round:3176; max power:4584.8; sample size:102; Yaw:0.5; Pitch: 120.8
Round:3178; max power:9337.33; sample size:102; Yaw:180.1; Pitch: 141.2
Round:3180; max power:10165.8; sample size:102; Yaw:178.3; Pitch: 140.8
Round:3182; max power:11306.8; sample size:107; Yaw:178; Pitch: 140.1
Round:3184; max power:9757.81; sample size:118; Yaw:177.9; Pitch: 139.8
Round:3186; max power:8478.74; sample size:130; Yaw:177.7; Pitch: 138.8
Round:3188; max power:17143.5; sample size:102; Yaw:319.4; Pitch: 124.9
Round:3190; max power:12512.8; sample size:102; Yaw:237.8; Pitch: 130.4
Round:3192; max power:7581.3; sample size:102; Yaw:207.7; Pitch: 88.4
Round:3194; max power:5825.98; sample size:102; Yaw:210.8; Pitch: 104
Round:3196; max power:4606.12; sample size:102; Yaw:214.1; Pitch: 118.9
Round:3198; max power:3980.1; sample size:102; Yaw:208.9; Pitch: 94.6
Round:3200; max power:3783.66; sample size:102; Yaw:204; Pitch: 69.6
Round:3202; max power:4048.46; sample size:102; Yaw:36.4; Pitch: 52.3
Round:3204; max power:3951.17; sample size:102; Yaw:31.1; Pitch: 74.5
Round:3206; max power:1950.83; sample size:102; Yaw:30.3; Pitch: 78.5
Round:3208; max power:1390.14; sample size:102; Yaw:29.6; Pitch: 82.1
Round:3210; max power:1931.2; sample size:102; Yaw:199.1; Pitch: 50.5
Round:3212; max power:1725.89; sample size:102; Yaw:204.7; Pitch: 72
Round:3214; max power:1165.48; sample size:102; Yaw:205.2; Pitch: 74.2
Round:3216; max power:1024.94; sample size:102; Yaw:207.2; Pitch: 84.6
Round:3218; max power:835.39; sample size:102; Yaw:209.1; Pitch: 95
Round:3220; max power:626.705; sample size:102; Yaw:209.6; Pitch: 97.2
Round:3222; max power:480.948; sample size:102; Yaw:20.2; Pitch: 124.9
Round:3224; max power:530.897; sample size:102; Yaw:26.4; Pitch: 99.2
Round:3226; max power:662.5; sample size:102; Yaw:28.4; Pitch: 89.1
Round:3228; max power:769.718; sample size:102; Yaw:30.9; Pitch: 78.2
Round:3230; max power:1136.28; sample size:102; Yaw:219.5; Pitch: 129.1
Round:3232; max power:1945.27; sample size:102; Yaw:258; Pitch: 160.2
Round:3234; max power:3084.94; sample size:102; Yaw:272.1; Pitch: 163.7
Round:3236; max power:5158.97; sample size:102; Yaw:256.6; Pitch: 123.7
Round:3238; max power:6289.09; sample size:102; Yaw:202.4; Pitch: 62.1
Round:3240; max power:7098.93; sample size:102; Yaw:200.7; Pitch: 55.4
Round:3242; max power:6619.75; sample size:102; Yaw:195.7; Pitch: 42.5
Round:3244; max power:5454.92; sample size:102; Yaw:197.1; Pitch: 49
Round:3246; max power:4318.52; sample size:102; Yaw:172.8; Pitch: 29.3
Round:3248; max power:3177.61; sample size:102; Yaw:292.7; Pitch: 85.8
Round:3250; max power:2516.26; sample size:102; Yaw:228.1; Pitch: 119.8
Round:3252; max power:2079.62; sample size:102; Yaw:208.6; Pitch: 90.8
Round:3254; max power:2207.35; sample size:102; Yaw:199.1; Pitch: 58.2
Round:3256; max power:2475.93; sample size:102; Yaw:205.4; Pitch: 74.9
Round:3258; max power:2857.64; sample size:102; Yaw:207.8; Pitch: 85.6
Round:3260; max power:2325.47; sample size:102; Yaw:206.6; Pitch: 80.4
Round:3262; max power:1969.91; sample size:102; Yaw:185.4; Pitch: 46.7
Round:3264; max power:1693.69; sample size:102; Yaw:174.7; Pitch: 30.7
Round:3266; max power:1909.1; sample size:102; Yaw:181.3; Pitch: 26.9
Round:3268; max power:2935.29; sample size:102; Yaw:190.2; Pitch: 28.5
Round:3270; max power:5060.5; sample size:102; Yaw:186.7; Pitch: 24.4
Round:3272; max power:7563.53; sample size:102; Yaw:26.9; Pitch: 100.7
Round:3274; max power:9737.18; sample size:102; Yaw:25.9; Pitch: 106.1
